date,option_type,entry_time,entry_price,entry_strike,entry_spot,exit_time,exit_price,exit_strike,exit_spot,exit_reason,pnl
2026-01-21,PUT,2026-01-21 10:34:00+05:30,363.65,81900.0,81689.65,2026-01-21 10:35:00+05:30,366.55,81900.0,81690.91,Stop Loss,-2.900000000000034
2026-01-21,PUT,2026-01-21 10:38:00+05:30,381.45,81900.0,81671.81,2026-01-21 10:39:00+05:30,390.6,81900.0,81670.6,Stop Loss,-9.150000000000034
2026-01-21,PUT,2026-01-21 10:43:00+05:30,494.15,81900.0,81533.02,2026-01-21 10:44:00+05:30,524.7,81900.0,81505.77,Stop Loss,-30.550000000000068
2026-01-21,PUT,2026-01-21 10:46:00+05:30,543.75,81900.0,81463.3,2026-01-21 10:47:00+05:30,545.5,81900.0,81467.7,Stop Loss,-1.75
2026-01-21,PUT,2026-01-21 10:49:00+05:30,558.75,81900.0,81437.65,2026-01-21 10:50:00+05:30,568.8,81900.0,81433.92,Stop Loss,-10.049999999999955
2026-01-21,PUT,2026-01-21 10:51:00+05:30,569.35,81900.0,81425.84,2026-01-21 10:53:00+05:30,585.55,81900.0,81399.52,Stop Loss,-16.199999999999932
2026-01-21,PUT,2026-01-21 10:57:00+05:30,745.25,81900.0,81278.14,2026-01-21 15:29:00+05:30,238.45,81900.0,81919.06,EOD,506.8
2026-01-21,CALL,2026-01-21 12:42:00+05:30,526.05,81900.0,82152.28,2026-01-21 12:43:00+05:30,561.8,81900.0,82170.63,Stop Loss,-35.75
2026-01-21,CALL,2026-01-21 12:44:00+05:30,545.0,81900.0,82153.47,2026-01-21 12:45:00+05:30,614.65,81900.0,82255.35,Stop Loss,-69.64999999999998
2026-01-21,CALL,2026-01-21 12:47:00+05:30,609.65,81900.0,82252.08,2026-01-21 12:48:00+05:30,637.6,81900.0,82273.13,Stop Loss,-27.950000000000045
2026-01-21,CALL,2026-01-21 12:50:00+05:30,637.05,81900.0,82284.25,2026-01-21 12:51:00+05:30,683.95,81900.0,82325.07,Stop Loss,-46.90000000000009
2026-01-21,CALL,2026-01-21 12:54:00+05:30,699.4,81900.0,82339.72,2026-01-21 13:01:00+05:30,702.5,81900.0,82372.46,Stop Loss,-3.1000000000000227
2026-01-21,CALL,2026-01-21 13:03:00+05:30,687.5,81900.0,82391.23,2026-01-21 15:29:00+05:30,327.65,81900.0,81919.06,EOD,359.85
2026-01-22,PUT,2026-01-22 09:15:00+05:30,240.7,82500.0,82488.15,2026-01-22 09:16:00+05:30,261.6,82500.0,82431.15,Stop Loss,-20.900000000000034
2026-01-22,CALL,2026-01-22 09:16:00+05:30,189.0,82500.0,82431.15,2026-01-22 09:17:00+05:30,189.15,82500.0,82423.72,Stop Loss,-0.15000000000000568
2026-01-22,PUT,2026-01-22 09:17:00+05:30,237.9,82500.0,82423.72,2026-01-22 09:18:00+05:30,279.2,82500.0,82407.78,Stop Loss,-41.29999999999998
2026-01-22,PUT,2026-01-22 09:19:00+05:30,255.3,82500.0,82412.96,2026-01-22 10:20:00+05:30,256.7,82500.0,82389.97,Stop Loss,-1.3999999999999773
2026-01-22,CALL,2026-01-22 09:22:00+05:30,208.15,82500.0,82509.29,2026-01-22 09:23:00+05:30,214.15,82500.0,82498.14,Stop Loss,-6.0
2026-01-22,CALL,2026-01-22 09:24:00+05:30,214.2,82500.0,82480.32,2026-01-22 09:26:00+05:30,243.45,82500.0,82526.96,Stop Loss,-29.25
2026-01-22,CALL,2026-01-22 09:28:00+05:30,306.0,82500.0,82636.43,2026-01-22 09:30:00+05:30,338.7,82500.0,82682.55,Stop Loss,-32.69999999999999
2026-01-22,CALL,2026-01-22 09:38:00+05:30,355.2,82500.0,82700.83,2026-01-22 09:39:00+05:30,361.65,82500.0,82673.23,Stop Loss,-6.449999999999989
2026-01-22,CALL,2026-01-22 09:41:00+05:30,367.3,82500.0,82695.31,2026-01-22 09:47:00+05:30,402.55,82500.0,82733.0,Stop Loss,-35.25
2026-01-22,CALL,2026-01-22 09:49:00+05:30,397.15,82500.0,82741.39,2026-01-22 09:50:00+05:30,419.95,82500.0,82750.55,Stop Loss,-22.80000000000001
2026-01-22,CALL,2026-01-22 09:51:00+05:30,404.85,82500.0,82750.31,2026-01-22 15:29:00+05:30,0.05,82500.0,82369.5,EOD,404.8
2026-01-22,PUT,2026-01-22 10:21:00+05:30,240.5,82500.0,82414.81,2026-01-22 10:27:00+05:30,278.25,82500.0,82363.82,Stop Loss,-37.75
2026-01-22,PUT,2026-01-22 10:32:00+05:30,395.45,82500.0,82185.65,2026-01-22 10:58:00+05:30,428.65,82500.0,82169.57,Stop Loss,-33.19999999999999
2026-01-22,PUT,2026-01-22 11:00:00+05:30,468.05,82500.0,82096.98,2026-01-22 11:01:00+05:30,491.6,82500.0,82093.32,Stop Loss,-23.55000000000001
2026-01-22,PUT,2026-01-22 11:02:00+05:30,480.15,82500.0,82085.74,2026-01-22 11:04:00+05:30,483.4,82500.0,82101.7,Stop Loss,-3.25
2026-01-22,PUT,2026-01-22 11:08:00+05:30,500.05,82500.0,82059.27,2026-01-22 11:11:00+05:30,511.0,82500.0,82040.59,Stop Loss,-10.949999999999989
2026-01-22,PUT,2026-01-22 11:13:00+05:30,548.75,82500.0,81991.39,2026-01-22 11:46:00+05:30,562.75,82500.0,82000.98,Stop Loss,-14.0
2026-01-22,PUT,2026-01-22 11:48:00+05:30,569.6,82500.0,81958.39,2026-01-22 11:59:00+05:30,570.35,82500.0,81953.55,Stop Loss,-0.75
2026-01-22,PUT,2026-01-22 12:01:00+05:30,544.0,82500.0,81971.03,2026-01-22 12:02:00+05:30,573.2,82500.0,81963.52,Stop Loss,-29.200000000000045
2026-01-22,PUT,2026-01-22 12:03:00+05:30,523.75,82500.0,82001.57,2026-01-22 13:01:00+05:30,556.9,82500.0,81984.35,Stop Loss,-33.14999999999998
2026-01-22,PUT,2026-01-22 13:02:00+05:30,514.05,82500.0,81990.9,2026-01-22 13:07:00+05:30,514.9,82500.0,82025.6,Stop Loss,-0.8500000000000227
2026-01-22,PUT,2026-01-22 13:08:00+05:30,508.5,82500.0,82001.37,2026-01-22 13:09:00+05:30,521.75,82500.0,81987.06,Stop Loss,-13.25
2026-01-22,PUT,2026-01-22 13:10:00+05:30,497.35,82500.0,81997.9,2026-01-22 13:11:00+05:30,530.0,82500.0,82000.67,Stop Loss,-32.64999999999998
2026-01-22,PUT,2026-01-22 13:12:00+05:30,486.85,82500.0,82000.96,2026-01-22 13:13:00+05:30,511.25,82500.0,81999.63,Stop Loss,-24.399999999999977
